date,ticker,threshold,model_prob,market_prob,edge,settlement,y_true,mu,sigma,direction,entry_price,entry_edge,exit_type,exit_price,fee_per_contract,pnl_per_contract_gross,pnl_per_contract,fee_dollars,pnl_dollars
2025-05-02,KXHIGHAUS,80,0.9758570965777207,0.5722884507191405,0.4035686458585802,1.0,88.0,83.31690607070924,1.679578423500061,YES,57.228845071914044,0.4035686458585802,convergence,81.44296382342885,2.9939808449660172,24.21411875151481,21.220137906548793,7.484952112415043,53.05034476637198
2025-05-03,KXHIGHAUS,75,0.999999927411276,0.8871245183070178,0.1128754091042582,1.0,81.0,81.77955406506857,1.2892383337020874,YES,88.71245183070178,0.1128754091042582,convergence,95.48497637695726,0.7901283718508754,6.772524546255482,5.982396174404607,1.9753209296271885,14.955990436011517
2025-05-03,KXHIGHAUS,80,0.9162550479007058,0.2446855730644189,0.6715694748362868,1.0,81.0,81.77955406506857,1.2892383337020874,YES,24.46855730644189,0.6715694748362868,convergence,64.76272579661911,5.287200988549068,40.29416849017721,35.00696750162815,13.21800247137267,87.51741875407036
2025-05-04,KXHIGHAUS,80,0.9987119690002044,0.5507916018206029,0.4479203671796015,1.0,85.0,83.33607169787088,1.1067627668380737,YES,55.07916018206029,0.4479203671796015,convergence,81.95438221283638,3.14445878725578,26.875222030776087,23.730763243520308,7.86114696813945,59.32690810880077
2025-05-05,KXHIGHAUS,70,0.9996413384187359,0.8681385225659661,0.1315028158527698,1.0,76.0,74.14256246884663,1.2245700359344482,YES,86.81385225659662,0.1315028158527698,convergence,94.7040212077628,0.9230303420382368,7.8901689511661885,6.967138609127952,2.307575855095592,17.41784652281988
2025-05-05,KXHIGHAUS,75,0.24190283956461972,0.1007487002001134,0.14115413936450633,1.0,76.0,74.14256246884663,1.2245700359344482,YES,10.074870020011339,0.14115413936450633,convergence,18.54411838188172,6.294759098599207,8.469248361870381,2.174489263271174,15.736897746498018,5.436223158177935
2025-05-06,KXHIGHAUS,85,0.9791676614867995,0.4327516671540583,0.5464159943327411,1.0,89.0,87.76137487093607,1.3557058572769165,YES,43.275166715405824,0.5464159943327411,convergence,76.0601263753703,3.9707383299215926,32.78495965996448,28.814221330042887,9.926845824803982,72.03555332510722
2025-05-07,KXHIGHAUS,80,0.7935408619792232,0.4483725768936423,0.34516828508558095,1.0,82.0,81.05852909088135,1.2928301095962524,YES,44.83725768936423,0.34516828508558095,convergence,65.54735479449909,3.8613919617445043,20.710097105134857,16.84870514339035,9.65347990436126,42.121762858475876
2025-05-08,KXHIGHAUS,80,0.9998957474788562,0.6842554904099409,0.3156402570689153,1.0,85.0,84.18912326494852,1.129605770111084,YES,68.4255490409941,0.3156402570689153,convergence,87.363964465129,2.2102115671304134,18.938415424134902,16.728203857004488,5.525528917826034,41.82050964251121
2025-05-09,KXHIGHAUS,80,0.9869399304971617,0.623464217637524,0.36347571285963765,1.0,83.0,82.58619615236917,1.1626379489898682,YES,62.3464217637524,0.36347571285963765,convergence,84.15496453533066,2.635750476537332,21.80854277157826,19.172792295040928,6.58937619134333,47.931980737602316
2025-05-10,KXHIGHAUS,75,0.9999996523094891,0.8554681006872907,0.14453155162219833,1.0,81.0,80.51056396166483,1.1104077100753784,YES,85.54681006872907,0.14453155162219833,convergence,94.21870316606096,1.011723295188965,8.671893097331889,7.660169802142924,2.5293082379724123,19.15042450535731
2025-05-10,KXHIGHAUS,80,0.6771696224284831,0.41002234150314937,0.26714728092533374,1.0,81.0,80.51056396166483,1.1104077100753784,YES,41.00223415031493,0.26714728092533374,convergence,57.03107100583495,4.129843609477955,16.02883685552002,11.898993246042064,10.324609023694888,29.74748311510516
2025-05-11,KXHIGHAUS,80,0.9999126837571206,0.8480007664085707,0.15191191734854992,1.0,84.0,83.90938224792481,1.041629433631897,YES,84.80007664085707,0.15191191734854992,convergence,93.91479168177005,1.0639946351400051,9.114715040912984,8.050720405772978,2.6599865878500126,20.126801014432445
2025-05-12,KXHIGHAUS,90,0.9732677115859025,0.447224539534525,0.5260431720513775,1.0,93.0,92.00200190544128,1.036689281463623,YES,44.7224539534525,0.5260431720513775,convergence,76.28504427653515,3.8694282232583253,31.562590323082645,27.69316209982432,9.673570558145812,69.2329052495608
2025-05-13,KXHIGHAUS,95,0.9999999883559721,0.808713757840948,0.19128623051502414,1.0,100.0,101.12736554145812,1.0969911813735962,YES,80.8713757840948,0.19128623051502414,convergence,92.34854961499624,1.3390036951133646,11.47717383090145,10.138170135788085,3.3475092377834113,25.34542533947021
2025-05-13,KXHIGHAUS,100,0.8479518790436734,0.37950232142063345,0.46844955762303997,0.0,100.0,101.12736554145812,1.0969911813735962,YES,37.95023214206334,0.46844955762303997,stop_loss,0.0,4.343483750055566,-37.95023214206334,-42.29371589211891,10.858709375138915,-105.73428973029728
2025-05-14,KXHIGHAUS,95,0.9999918015772961,0.7459079596060266,0.25408384197126943,1.0,100.0,99.98418323198955,1.156682014465332,YES,74.59079596060266,0.25408384197126943,convergence,89.83582647887883,1.7786442827578137,15.245030518276167,13.466386235518353,4.446610706894535,33.665965588795885
2025-05-14,KXHIGHAUS,100,0.4945449304305385,0.28130827975141215,0.21323665067912634,0.0,100.0,99.98418323198955,1.156682014465332,YES,28.130827975141216,0.21323665067912634,stop_loss,0.0,5.030842041740115,-28.130827975141216,-33.16167001688133,12.577105104350288,-82.90417504220333
2025-05-15,KXHIGHAUS,95,0.9983928801451603,0.5869223318906434,0.4114705482545169,1.0,99.0,98.35526758829752,1.1387416124343872,YES,58.69223318906434,0.4114705482545169,convergence,83.38046608433535,2.8915436767654965,24.688232895271014,21.796689218505517,7.228859191913741,54.491723046263786
2025-05-16,KXHIGHAUS,95,0.9987433609375811,0.6608663617167182,0.3378769992208629,1.0,97.0,98.31267217000327,1.0962803363800049,YES,66.08663617167181,0.3378769992208629,convergence,86.35925612492359,2.373935467982973,20.272619953251777,17.898684485268802,5.934838669957433,44.746711213172006
2025-05-16,KXHIGHAUS,100,0.061885181818900584,0.1741546653542097,-0.11226948353530912,0.0,97.0,98.31267217000327,1.0962803363800049,NO,82.58453346457904,0.11226948353530912,convergence,89.32070247669758,1.2190826574794673,6.736169012118538,5.51708635463907,3.0477066436986684,13.792715886597675
2025-05-17,KXHIGHAUS,90,0.9999999924069196,0.8647628527051214,0.13523713970179818,1.0,97.0,96.30350305239358,1.1138019561767578,YES,86.47628527051214,0.13523713970179818,convergence,94.59051365262003,0.9466600310641505,8.114228382107896,7.167568351043745,2.3666500776603763,17.918920877609363
2025-05-17,KXHIGHAUS,95,0.8790635933562772,0.478490434274402,0.40057315908187513,1.0,97.0,96.30350305239358,1.1138019561767578,YES,47.8490434274402,0.40057315908187513,convergence,71.88343297235271,3.6505669600791864,24.034389544912507,20.38382258483332,9.126417400197965,50.9595564620833
2025-05-17,KXHIGHAUS,100,0.00045200976385659095,0.11316703171677178,-0.11271502195291519,0.0,97.0,96.30350305239358,1.1138019561767578,NO,88.68329682832282,0.11271502195291519,convergence,95.44619814549773,0.7921692220174024,6.762901317174908,5.970732095157506,1.980423055043506,14.926830237893764
2025-05-18,KXHIGHAUS,90,0.9336190055408203,0.672530486610279,0.2610885189305413,1.0,92.0,91.84267912904421,1.2257570028305054,YES,67.2530486610279,0.2610885189305413,convergence,82.91835979686037,2.292286593728047,15.665311135832468,13.373024542104421,5.7307164843201175,33.43256135526105
2025-05-18,KXHIGHAUS,95,0.005000235181176219,0.20669795145102227,-0.20169771626984606,0.0,92.0,91.84267912904421,1.2257570028305054,NO,79.33020485489777,0.20169771626984606,convergence,91.43206783108853,1.446885660157156,12.101862976190759,10.654977316033603,3.6172141503928903,26.637443290084008
2025-05-19,KXHIGHAUS,85,0.8667225035621589,0.700688728920595,0.16603377464156388,1.0,88.0,86.48032909631729,1.3323922157287598,YES,70.0688728920595,0.16603377464156388,convergence,80.03089937055333,2.095178897555835,9.962026478493826,7.866847580937991,5.237947243889588,19.66711895234498
2025-05-19,KXHIGHAUS,90,0.004125556226151317,0.2599964772679454,-0.2558709210417941,0.0,88.0,86.48032909631729,1.3323922157287598,NO,74.00035227320546,0.2558709210417941,convergence,89.3526075357131,1.8199753408756176,15.35225526250764,13.532279921632023,4.549938352189044,33.83069980408006
2025-05-20,KXHIGHAUS,90,0.9999996487103003,0.811075836934338,0.1889238117759623,1.0,97.0,95.65958120028178,1.1408952474594116,YES,81.10758369343381,0.1889238117759623,convergence,92.44301239999155,1.3224691414596335,11.335428706557735,10.012959565098102,3.3061728536490835,25.032398912745258
2025-05-20,KXHIGHAUS,95,0.7184104710911994,0.28102761266106413,0.43738285843013525,1.0,97.0,95.65958120028178,1.1408952474594116,YES,28.102761266106413,0.43738285843013525,convergence,54.34573277191453,5.032806711372552,26.242971505808114,21.210164794435563,12.58201677843138,53.02541198608891
2025-05-21,KXHIGHAUS,90,0.9977487836495406,0.6717069813580671,0.3260418022914735,1.0,94.0,93.35479847590129,1.181004524230957,YES,67.1706981358067,0.3260418022914735,convergence,86.73320627329511,2.298051130493531,19.562508137488408,17.264457006994878,5.745127826233828,43.1611425174872
2025-05-21,KXHIGHAUS,95,0.0818019296705122,0.18693084437894558,-0.10512891470843339,0.0,94.0,93.35479847590129,1.181004524230957,NO,81.30691556210544,0.10512891470843339,convergence,87.61465044461144,1.308515910652619,6.307734882505997,4.999218971853378,3.2712897766315474,12.498047429633445
2025-05-22,KXHIGHAUS,95,0.9946505333478387,0.5691132062125279,0.4255373271353108,1.0,98.0,97.98570130666099,1.1697708368301392,YES,56.91132062125279,0.4255373271353108,convergence,82.44356024937144,3.0162075565123048,25.532239628118653,22.516032071606347,7.540518891280762,56.29008017901587
2025-05-22,KXHIGHAUS,100,0.042538374371834296,0.15551961704112355,-0.11298124266928924,0.0,98.0,97.98570130666099,1.1697708368301392,NO,84.44803829588766,0.11298124266928924,convergence,91.22691285604499,1.0886373192878642,6.778874560157334,5.69023724086947,2.721593298219661,14.225593102173676
2025-05-23,KXHIGHAUS,90,0.9999999934876509,0.8716619880538424,0.12833800543380847,1.0,96.0,96.40129149754841,1.1258500814437866,YES,87.16619880538424,0.12833800543380847,convergence,94.86647913141275,0.8983660836231032,7.700280326028505,6.8019142424054015,2.245915209057758,17.004785606013503
2025-05-23,KXHIGHAUS,95,0.8933701419622688,0.43660759036794783,0.456762551594321,1.0,96.0,96.40129149754841,1.1258500814437866,YES,43.660759036794786,0.456762551594321,convergence,71.06651213245404,3.943746867424365,27.40575309565925,23.462006228234884,9.859367168560913,58.65501557058721
2025-05-24,KXHIGHAUS,95,0.9948637616002848,0.6339893758634252,0.3608743857368596,1.0,98.0,97.82453452746073,1.100530982017517,YES,63.39893758634252,0.3608743857368596,convergence,85.05140073055409,2.562074368956024,21.652463144211573,19.090388775255548,6.40518592239006,47.725971938138876
2025-05-25,KXHIGHAUS,90,0.999999999262501,0.8751785691512888,0.12482143011121227,1.0,97.0,96.588246011734,1.0894931554794312,YES,87.51785691512887,0.12482143011121227,convergence,95.00714272180161,0.8737500159409789,7.48928580667274,6.615535790731761,2.1843750398524473,16.538839476829402
2025-05-25,KXHIGHAUS,95,0.9275499957834521,0.43762866065796235,0.48992133512548974,1.0,97.0,96.588246011734,1.0894931554794312,YES,43.76286606579624,0.48992133512548974,convergence,73.1581461733256,3.936599375394264,29.395280107529366,25.458680732135104,9.84149843848566,63.64670183033776
2025-05-26,KXHIGHAUS,85,0.9916389264620723,0.6511598198146082,0.34047910664746406,1.0,90.0,87.96237550576528,1.2380576133728027,YES,65.11598198146082,0.34047910664746406,convergence,85.54472838030867,2.441881261297743,20.42874639884785,17.986865137550105,6.104703153244357,44.96716284387526
2025-05-26,KXHIGHAUS,90,0.04990003632941684,0.2320581325763093,-0.18215809624689247,0.0,90.0,87.96237550576528,1.2380576133728027,NO,76.79418674236906,0.18215809624689247,convergence,87.72367251718262,1.6244069280341658,10.929485774813557,9.305078846779391,4.061017320085415,23.26269711694848
2025-05-27,KXHIGHAUS,85,0.9999999790613451,0.8628881951376555,0.1371117839236896,1.0,92.0,92.38485420544941,1.3469260931015015,YES,86.28881951376555,0.1371117839236896,convergence,94.51552654918693,0.9597826340364118,8.226707035421384,7.266924401384973,2.3994565850910297,18.167311003462434
2025-05-27,KXHIGHAUS,90,0.96168556761215,0.4093339208757677,0.5523516467363823,1.0,92.0,92.38485420544941,1.3469260931015015,YES,40.93339208757677,0.5523516467363823,convergence,74.07449089175971,4.134662553869626,33.14109880418294,29.006436250313314,10.336656384674065,72.51609062578328
2025-05-28,KXHIGHAUS,80,0.9999999985708783,0.8735797380800184,0.12642026049085986,1.0,88.0,86.33330322901408,1.0662953853607178,YES,87.35797380800184,0.12642026049085986,convergence,94.94318943745344,0.884941833439871,7.585215629451596,6.700273796011725,2.2123545835996774,16.75068449002931
2025-05-28,KXHIGHAUS,85,0.8944245481860067,0.4220956654392374,0.4723288827467693,1.0,88.0,86.33330322901408,1.0662953853607178,YES,42.209566543923735,0.4723288827467693,convergence,70.5492995087299,4.045330341925339,28.339732964806167,24.294402622880828,10.113325854813347,60.736006557202074
2025-05-29,KXHIGHAUS,85,0.9999999524257845,0.885347414881994,0.11465253754379057,1.0,91.0,91.16090572675068,1.1546458005905151,YES,88.5347414881994,0.11465253754379057,convergence,95.41389374082682,0.8025680958260419,6.879152252627421,6.0765841568013785,2.006420239565105,15.191460392003446
2025-05-29,KXHIGHAUS,90,0.8426530371950585,0.3255678198196982,0.5170852173753603,1.0,91.0,91.16090572675068,1.1546458005905151,YES,32.55678198196982,0.5170852173753603,convergence,63.58189502449143,4.721025261262113,31.02511304252161,26.304087781259497,11.802563153155283,65.76021945314874
2025-05-31,KXHIGHAUS,85,0.9991332518514169,0.6864301125668838,0.3127031392845331,1.0,87.0,88.88731846809385,1.2409805059432983,YES,68.64301125668838,0.3127031392845331,convergence,87.40519961376036,2.1949892120318135,18.762188357071977,16.567199145040163,5.487473030079534,41.4179978626004
2025-05-31,KXHIGHAUS,90,0.18496223954354418,0.0425141291281286,0.14244811041541558,0.0,87.0,88.88731846809385,1.2409805059432983,YES,4.25141291281286,0.14244811041541558,stop_loss,0.0,6.7024010961031,-4.25141291281286,-10.953814008915959,16.75600274025775,-27.384535022289896
2025-06-01,KXHIGHAUS,90,0.9999999984781898,0.8682327878652782,0.13176721061291152,1.0,95.0,96.68070753415425,1.1267415285110474,YES,86.82327878652782,0.13176721061291152,convergence,94.72931142330252,0.9223704849430525,7.906032636774697,6.983662151831644,2.3059262123576314,17.459155379579112
2025-06-01,KXHIGHAUS,95,0.9321049496451725,0.3668213026825946,0.5652836469625779,0.0,95.0,96.68070753415425,1.1267415285110474,YES,36.68213026825946,0.5652836469625779,stop_loss,0.0,4.432250881221838,-36.68213026825946,-41.114381149481304,11.080627203054597,-102.78595287370327
2025-06-02,KXHIGHAUS,90,0.9992891840876905,0.7820638099021306,0.21722537418555987,1.0,93.0,93.89113969802857,1.2197078466415405,YES,78.20638099021306,0.21722537418555987,convergence,91.23990344134666,1.5255533306850857,13.033522451133592,11.507969120448507,3.8138833267127144,28.769922801121268
2025-06-03,KXHIGHAUS,90,0.976553045428575,0.5776606653875792,0.3988923800409958,1.0,93.0,92.28354498545328,1.1490938663482666,YES,57.76606653875792,0.3988923800409958,convergence,81.69960934121767,2.956375342286946,23.933542802459748,20.9771674601728,7.390938355717364,52.442918650432006
2025-06-03,KXHIGHAUS,95,0.009039467563090937,0.12081571409254377,-0.11177624652945284,0.0,93.0,92.28354498545328,1.1490938663482666,NO,87.91842859074562,0.11177624652945284,convergence,94.6250033825128,0.8457099986478067,6.706574791767181,5.860864793119375,2.1142749966195167,14.652161982798436
2025-06-04,KXHIGHAUS,85,0.9179328325288938,0.5842302956498268,0.33370253687906704,1.0,92.0,86.64927444458009,1.1854193210601807,YES,58.42302956498268,0.33370253687906704,convergence,78.4451817777267,2.910387930451213,20.022152212744025,17.11176428229281,7.275969826128033,42.779410705732026
2025-06-05,KXHIGHAUS,90,0.9999820255598298,0.7542996837652821,0.24568234179454773,1.0,95.0,94.69502056439718,1.1362354755401611,YES,75.42996837652821,0.24568234179454773,convergence,90.17090888420107,1.7199022136430255,14.74094050767286,13.021038294029834,4.299755534107564,32.55259573507459
2025-06-05,KXHIGHAUS,95,0.394191034376142,0.0780525983397886,0.3161384360363534,0.0,95.0,94.69502056439718,1.1362354755401611,YES,7.80525983397886,0.3161384360363534,stop_loss,0.0,6.45363181162148,-7.80525983397886,-14.25889164560034,16.1340795290537,-35.64722911400085
2025-06-06,KXHIGHAUS,90,0.9999999595635477,0.8977472593095355,0.10225270025401223,1.0,96.0,95.9366409778595,1.1065149307250977,YES,89.77472593095355,0.10225270025401223,convergence,95.90988794619429,0.7157691848332515,6.135162015240738,5.419392830407486,1.7894229620831286,13.548482076018715
2025-06-06,KXHIGHAUS,95,0.8013570381005015,0.33616959085148745,0.46518744724901406,1.0,96.0,95.9366409778595,1.1065149307250977,YES,33.61695908514874,0.46518744724901406,convergence,61.52820592008958,4.646812864039588,27.91124683494084,23.26443397090125,11.61703216009897,58.161084927253135
2025-06-07,KXHIGHAUS,90,0.9999999959859027,0.890639502421185,0.10936049356471778,1.0,96.0,96.55595585505169,1.1366347074508667,YES,89.0639502421185,0.10936049356471778,convergence,95.62557985600156,0.7655234830517055,6.5616296138830705,5.796106130831365,1.9138087076292638,14.490265327078413
2025-06-07,KXHIGHAUS,95,0.9144870155510437,0.40963415230784733,0.5048528632431963,1.0,96.0,96.55595585505169,1.1366347074508667,YES,40.96341523078473,0.5048528632431963,convergence,71.25458702537651,4.1325609338450695,30.291171794591776,26.158610860746705,10.331402334612674,65.39652715186676
2025-06-08,KXHIGHAUS,95,0.9921322679563749,0.6000584517342308,0.3920738162221441,1.0,96.0,97.76397692362468,1.1445066928863525,YES,60.005845173423076,0.3920738162221441,convergence,83.53027414675172,2.799590837860385,23.524428973328646,20.72483813546826,6.998977094650963,51.81209533867065
2025-06-09,KXHIGHAUS,90,0.9999999999999994,0.8963256066210912,0.10367439337890827,1.0,99.0,98.39949054718018,1.0478856563568115,YES,89.63256066210911,0.10367439337890827,convergence,95.85302426484361,0.7257207536523621,6.2204636027344975,5.494742849082136,1.814301884130905,13.73685712270534
2025-06-09,KXHIGHAUS,95,0.9994109763326279,0.5615286514342024,0.4378823248984255,1.0,99.0,98.39949054718018,1.0478856563568115,YES,56.152865143420236,0.4378823248984255,convergence,82.42580463732577,3.069299439960584,26.272939493905533,23.203640053944948,7.67324859990146,58.00910013486237
2025-06-09,KXHIGHAUS,100,0.06333447591965259,0.1707521701396862,-0.1074176942200336,0.0,99.0,98.39949054718018,1.0478856563568115,NO,82.92478298603139,0.1074176942200336,convergence,89.36984463923339,1.195265190977803,6.4450616532020035,5.2497964622242,2.988162977444507,13.124491155560499
2025-06-10,KXHIGHAUS,90,0.7756471004857375,0.41368680439944994,0.36196029608628755,1.0,92.0,90.8898435751597,1.174595594406128,YES,41.368680439944995,0.36196029608628755,convergence,63.08629820512225,4.104192369203851,21.717617765177252,17.6134253959734,10.260480923009627,44.033563489933506
2025-06-11,KXHIGHAUS,80,0.9999999998051492,0.8701224902775684,0.12987750952758081,1.0,89.0,87.89478271802267,1.2615307569503784,YES,87.01224902775684,0.12987750952758081,convergence,94.80489959941168,0.9091425680570214,7.792650571654846,6.883508003597825,2.2728564201425536,17.208770008994563
2025-06-11,KXHIGHAUS,85,0.989123658648886,0.49392461161414436,0.4951990470347416,1.0,89.0,87.89478271802267,1.2615307569503784,YES,49.39246116141444,0.4951990470347416,convergence,79.10440398349894,3.5425277187009896,29.711942822084502,26.169415103383514,8.856319296752474,65.42353775845879
2025-06-12,KXHIGHAUS,80,0.5113237920413651,0.6552671456885923,-0.1439433536472272,0.0,80.0,80.05369224548339,1.891347885131836,NO,34.473285431140766,0.1439433536472272,convergence,43.10988664997439,4.586870019820147,8.636601218833626,4.049731199013479,11.467175049550367,10.124327997533697
2025-06-13,KXHIGHAUS,90,0.9998683985612751,0.6080279333418308,0.39184046521944427,1.0,95.0,94.28861786524455,1.1752668619155884,YES,60.80279333418308,0.39184046521944427,convergence,84.31322124734973,2.743804466607185,23.51042791316665,20.766623446559468,6.8595111665179616,51.91655861639867
2025-06-13,KXHIGHAUS,95,0.2724917899263576,0.06501723371260915,0.20747455621374844,0.0,95.0,94.28861786524455,1.1752668619155884,YES,6.501723371260915,0.20747455621374844,stop_loss,0.0,6.544879364011737,-6.501723371260915,-13.046602735272652,16.362198410029343,-32.61650683818163
2025-06-14,KXHIGHAUS,90,0.9997432646083112,0.5591498814872717,0.44059338312103946,1.0,95.0,94.19670329093934,1.2081611156463623,YES,55.914988148727176,0.44059338312103946,convergence,82.35059113598955,3.085950829589098,26.43560298726237,23.349652157673273,7.714877073972745,58.37413039418318
