date,ticker,threshold,model_prob,market_prob,edge,settlement,y_true,mu,sigma,direction,entry_price,settle_value,fee_per_contract,pnl_per_contract_gross,pnl_per_contract,fee_dollars,pnl_dollars
2025-05-02,KXHIGHAUS,80,0.9758570965777207,0.5722884507191405,0.4035686458585802,1.0,88.0,83.31690607070924,1.679578423500061,YES,57.228845071914044,100.0,2.9939808449660172,42.771154928085956,39.77717408311994,7.484952112415043,99.44293520779983
2025-05-03,KXHIGHAUS,75,0.999999927411276,0.8871245183070178,0.1128754091042582,1.0,81.0,81.77955406506857,1.2892383337020874,YES,88.71245183070178,100.0,0.7901283718508754,11.28754816929822,10.497419797447344,1.9753209296271885,26.24354949361836
2025-05-03,KXHIGHAUS,80,0.9162550479007058,0.2446855730644189,0.6715694748362868,1.0,81.0,81.77955406506857,1.2892383337020874,YES,24.46855730644189,100.0,5.287200988549068,75.5314426935581,70.24424170500903,13.21800247137267,175.61060426252257
2025-05-04,KXHIGHAUS,80,0.9987119690002044,0.5507916018206029,0.4479203671796015,1.0,85.0,83.33607169787088,1.1067627668380737,YES,55.07916018206029,100.0,3.14445878725578,44.92083981793971,41.77638103068393,7.86114696813945,104.44095257670982
2025-05-05,KXHIGHAUS,70,0.9996413384187359,0.8681385225659661,0.1315028158527698,1.0,76.0,74.14256246884663,1.2245700359344482,YES,86.81385225659662,100.0,0.9230303420382368,13.186147743403382,12.263117401365145,2.307575855095592,30.65779350341286
2025-05-05,KXHIGHAUS,75,0.24190283956461972,0.1007487002001134,0.14115413936450633,1.0,76.0,74.14256246884663,1.2245700359344482,YES,10.074870020011339,100.0,6.294759098599207,89.92512997998867,83.63037088138947,15.736897746498018,209.07592720347367
2025-05-06,KXHIGHAUS,85,0.9791676614867995,0.4327516671540583,0.5464159943327411,1.0,89.0,87.76137487093607,1.3557058572769165,YES,43.275166715405824,100.0,3.9707383299215926,56.724833284594176,52.75409495467258,9.926845824803982,131.88523738668147
2025-05-07,KXHIGHAUS,80,0.7935408619792232,0.4483725768936423,0.34516828508558095,1.0,82.0,81.05852909088135,1.2928301095962524,YES,44.83725768936423,100.0,3.8613919617445043,55.16274231063577,51.30135034889127,9.65347990436126,128.25337587222816
2025-05-08,KXHIGHAUS,80,0.9998957474788562,0.6842554904099409,0.3156402570689153,1.0,85.0,84.18912326494852,1.129605770111084,YES,68.4255490409941,100.0,2.2102115671304134,31.5744509590059,29.364239391875486,5.525528917826034,73.41059847968872
2025-05-09,KXHIGHAUS,80,0.9869399304971617,0.623464217637524,0.36347571285963765,1.0,83.0,82.58619615236917,1.1626379489898682,YES,62.3464217637524,100.0,2.635750476537332,37.6535782362476,35.017827759710265,6.58937619134333,87.54456939927566
2025-05-10,KXHIGHAUS,75,0.9999996523094891,0.8554681006872907,0.14453155162219833,1.0,81.0,80.51056396166483,1.1104077100753784,YES,85.54681006872907,100.0,1.011723295188965,14.453189931270927,13.441466636081962,2.5293082379724123,33.60366659020491
2025-05-10,KXHIGHAUS,80,0.6771696224284831,0.41002234150314937,0.26714728092533374,1.0,81.0,80.51056396166483,1.1104077100753784,YES,41.00223415031493,100.0,4.129843609477955,58.99776584968507,54.86792224020711,10.324609023694888,137.16980560051778
2025-05-11,KXHIGHAUS,80,0.9999126837571206,0.8480007664085707,0.15191191734854992,1.0,84.0,83.90938224792481,1.041629433631897,YES,84.80007664085707,100.0,1.0639946351400051,15.199923359142929,14.135928724002923,2.6599865878500126,35.33982181000731
2025-05-12,KXHIGHAUS,90,0.9732677115859025,0.447224539534525,0.5260431720513775,1.0,93.0,92.00200190544128,1.036689281463623,YES,44.7224539534525,100.0,3.8694282232583253,55.2775460465475,51.408117823289174,9.673570558145812,128.52029455822293
2025-05-13,KXHIGHAUS,95,0.9999999883559721,0.808713757840948,0.19128623051502414,1.0,100.0,101.12736554145812,1.0969911813735962,YES,80.8713757840948,100.0,1.3390036951133646,19.128624215905205,17.78962052079184,3.3475092377834113,44.4740513019796
2025-05-13,KXHIGHAUS,100,0.8479518790436734,0.37950232142063345,0.46844955762303997,0.0,100.0,101.12736554145812,1.0969911813735962,YES,37.95023214206334,0.0,4.343483750055566,-37.95023214206334,-42.29371589211891,10.858709375138915,-105.73428973029728
2025-05-14,KXHIGHAUS,95,0.9999918015772961,0.7459079596060266,0.25408384197126943,1.0,100.0,99.98418323198955,1.156682014465332,YES,74.59079596060266,100.0,1.7786442827578137,25.409204039397338,23.630559756639524,4.446610706894535,59.076399391598805
2025-05-14,KXHIGHAUS,100,0.4945449304305385,0.28130827975141215,0.21323665067912634,0.0,100.0,99.98418323198955,1.156682014465332,YES,28.130827975141216,0.0,5.030842041740115,-28.130827975141216,-33.16167001688133,12.577105104350288,-82.90417504220333
2025-05-15,KXHIGHAUS,95,0.9983928801451603,0.5869223318906434,0.4114705482545169,1.0,99.0,98.35526758829752,1.1387416124343872,YES,58.69223318906434,100.0,2.8915436767654965,41.30776681093566,38.41622313417017,7.228859191913741,96.04055783542543
2025-05-16,KXHIGHAUS,95,0.9987433609375811,0.6608663617167182,0.3378769992208629,1.0,97.0,98.31267217000327,1.0962803363800049,YES,66.08663617167181,100.0,2.373935467982973,33.91336382832819,31.539428360345212,5.934838669957433,78.84857090086304
2025-05-16,KXHIGHAUS,100,0.061885181818900584,0.1741546653542097,-0.11226948353530912,0.0,97.0,98.31267217000327,1.0962803363800049,NO,82.58453346457904,100.0,1.2190826574794673,17.41546653542096,16.196383877941493,3.0477066436986684,40.49095969485373
2025-05-17,KXHIGHAUS,90,0.9999999924069196,0.8647628527051214,0.13523713970179818,1.0,97.0,96.30350305239358,1.1138019561767578,YES,86.47628527051214,100.0,0.9466600310641505,13.523714729487864,12.577054698423714,2.3666500776603763,31.442636746059282
2025-05-17,KXHIGHAUS,95,0.8790635933562772,0.478490434274402,0.40057315908187513,1.0,97.0,96.30350305239358,1.1138019561767578,YES,47.8490434274402,100.0,3.6505669600791864,52.1509565725598,48.50038961248061,9.126417400197965,121.25097403120154
2025-05-17,KXHIGHAUS,100,0.00045200976385659095,0.11316703171677178,-0.11271502195291519,0.0,97.0,96.30350305239358,1.1138019561767578,NO,88.68329682832282,100.0,0.7921692220174024,11.316703171677176,10.524533949659773,1.980423055043506,26.311334874149434
2025-05-18,KXHIGHAUS,90,0.9336190055408203,0.672530486610279,0.2610885189305413,1.0,92.0,91.84267912904421,1.2257570028305054,YES,67.2530486610279,100.0,2.292286593728047,32.746951338972096,30.45466474524405,5.7307164843201175,76.13666186311012
2025-05-18,KXHIGHAUS,95,0.005000235181176219,0.20669795145102227,-0.20169771626984606,0.0,92.0,91.84267912904421,1.2257570028305054,NO,79.33020485489777,100.0,1.446885660157156,20.669795145102228,19.22290948494507,3.6172141503928903,48.05727371236267
2025-05-19,KXHIGHAUS,85,0.8667225035621589,0.700688728920595,0.16603377464156388,1.0,88.0,86.48032909631729,1.3323922157287598,YES,70.0688728920595,100.0,2.095178897555835,29.931127107940497,27.83594821038466,5.237947243889588,69.58987052596166
2025-05-19,KXHIGHAUS,90,0.004125556226151317,0.2599964772679454,-0.2558709210417941,0.0,88.0,86.48032909631729,1.3323922157287598,NO,74.00035227320546,100.0,1.8199753408756176,25.999647726794535,24.179672385918916,4.549938352189044,60.449180964797286
2025-05-20,KXHIGHAUS,90,0.9999996487103003,0.811075836934338,0.1889238117759623,1.0,97.0,95.65958120028178,1.1408952474594116,YES,81.10758369343381,100.0,1.3224691414596335,18.89241630656619,17.569947165106555,3.3061728536490835,43.92486791276639
2025-05-20,KXHIGHAUS,95,0.7184104710911994,0.28102761266106413,0.43738285843013525,1.0,97.0,95.65958120028178,1.1408952474594116,YES,28.102761266106413,100.0,5.032806711372552,71.89723873389359,66.86443202252103,12.58201677843138,167.16108005630255
2025-05-21,KXHIGHAUS,90,0.9977487836495406,0.6717069813580671,0.3260418022914735,1.0,94.0,93.35479847590129,1.181004524230957,YES,67.1706981358067,100.0,2.298051130493531,32.8293018641933,30.531250733699768,5.745127826233828,76.32812683424942
2025-05-21,KXHIGHAUS,95,0.0818019296705122,0.18693084437894558,-0.10512891470843339,0.0,94.0,93.35479847590129,1.181004524230957,NO,81.30691556210544,100.0,1.308515910652619,18.693084437894555,17.384568527241935,3.2712897766315474,43.46142131810484
2025-05-22,KXHIGHAUS,95,0.9946505333478387,0.5691132062125279,0.4255373271353108,1.0,98.0,97.98570130666099,1.1697708368301392,YES,56.91132062125279,100.0,3.0162075565123048,43.08867937874721,40.0724718222349,7.540518891280762,100.18117955558726
2025-05-22,KXHIGHAUS,100,0.042538374371834296,0.15551961704112355,-0.11298124266928924,0.0,98.0,97.98570130666099,1.1697708368301392,NO,84.44803829588766,100.0,1.0886373192878642,15.551961704112344,14.46332438482448,2.721593298219661,36.1583109620612
2025-05-23,KXHIGHAUS,90,0.9999999934876509,0.8716619880538424,0.12833800543380847,1.0,96.0,96.40129149754841,1.1258500814437866,YES,87.16619880538424,100.0,0.8983660836231032,12.83380119461576,11.935435110992657,2.245915209057758,29.838587777481642
2025-05-23,KXHIGHAUS,95,0.8933701419622688,0.43660759036794783,0.456762551594321,1.0,96.0,96.40129149754841,1.1258500814437866,YES,43.660759036794786,100.0,3.943746867424365,56.339240963205214,52.39549409578085,9.859367168560913,130.98873523945213
2025-05-24,KXHIGHAUS,95,0.9948637616002848,0.6339893758634252,0.3608743857368596,1.0,98.0,97.82453452746073,1.100530982017517,YES,63.39893758634252,100.0,2.562074368956024,36.60106241365748,34.038988044701455,6.40518592239006,85.09747011175365
2025-05-25,KXHIGHAUS,90,0.999999999262501,0.8751785691512888,0.12482143011121227,1.0,97.0,96.588246011734,1.0894931554794312,YES,87.51785691512887,100.0,0.8737500159409789,12.482143084871126,11.608393068930146,2.1843750398524473,29.020982672325367
2025-05-25,KXHIGHAUS,95,0.9275499957834521,0.43762866065796235,0.48992133512548974,1.0,97.0,96.588246011734,1.0894931554794312,YES,43.76286606579624,100.0,3.936599375394264,56.23713393420376,52.300534558809495,9.84149843848566,130.75133639702372
2025-05-26,KXHIGHAUS,85,0.9916389264620723,0.6511598198146082,0.34047910664746406,1.0,90.0,87.96237550576528,1.2380576133728027,YES,65.11598198146082,100.0,2.441881261297743,34.88401801853918,32.442136757241435,6.104703153244357,81.10534189310358
2025-05-26,KXHIGHAUS,90,0.04990003632941684,0.2320581325763093,-0.18215809624689247,0.0,90.0,87.96237550576528,1.2380576133728027,NO,76.79418674236906,100.0,1.6244069280341658,23.205813257630936,21.58140632959677,4.061017320085415,53.95351582399193
2025-05-27,KXHIGHAUS,85,0.9999999790613451,0.8628881951376555,0.1371117839236896,1.0,92.0,92.38485420544941,1.3469260931015015,YES,86.28881951376555,100.0,0.9597826340364118,13.711180486234454,12.751397852198043,2.3994565850910297,31.878494630495105
2025-05-27,KXHIGHAUS,90,0.96168556761215,0.4093339208757677,0.5523516467363823,1.0,92.0,92.38485420544941,1.3469260931015015,YES,40.93339208757677,100.0,4.134662553869626,59.06660791242323,54.931945358553605,10.336656384674065,137.329863396384
2025-05-28,KXHIGHAUS,80,0.9999999985708783,0.8735797380800184,0.12642026049085986,1.0,88.0,86.33330322901408,1.0662953853607178,YES,87.35797380800184,100.0,0.884941833439871,12.642026191998156,11.757084358558284,2.2123545835996774,29.392710896395712
2025-05-28,KXHIGHAUS,85,0.8944245481860067,0.4220956654392374,0.4723288827467693,1.0,88.0,86.33330322901408,1.0662953853607178,YES,42.209566543923735,100.0,4.045330341925339,57.790433456076265,53.74510311415093,10.113325854813347,134.3627577853773
2025-05-29,KXHIGHAUS,85,0.9999999524257845,0.885347414881994,0.11465253754379057,1.0,91.0,91.16090572675068,1.1546458005905151,YES,88.5347414881994,100.0,0.8025680958260419,11.465258511800599,10.662690415974557,2.006420239565105,26.656726039936395
2025-05-29,KXHIGHAUS,90,0.8426530371950585,0.3255678198196982,0.5170852173753603,1.0,91.0,91.16090572675068,1.1546458005905151,YES,32.55678198196982,100.0,4.721025261262113,67.44321801803018,62.72219275676807,11.802563153155283,156.80548189192018
2025-05-31,KXHIGHAUS,85,0.9991332518514169,0.6864301125668838,0.3127031392845331,1.0,87.0,88.88731846809385,1.2409805059432983,YES,68.64301125668838,100.0,2.1949892120318135,31.356988743311618,29.161999531279804,5.487473030079534,72.90499882819951
2025-05-31,KXHIGHAUS,90,0.18496223954354418,0.0425141291281286,0.14244811041541558,0.0,87.0,88.88731846809385,1.2409805059432983,YES,4.25141291281286,0.0,6.7024010961031,-4.25141291281286,-10.953814008915959,16.75600274025775,-27.384535022289896
2025-06-01,KXHIGHAUS,90,0.9999999984781898,0.8682327878652782,0.13176721061291152,1.0,95.0,96.68070753415425,1.1267415285110474,YES,86.82327878652782,100.0,0.9223704849430525,13.176721213472177,12.254350728529126,2.3059262123576314,30.635876821322814
2025-06-01,KXHIGHAUS,95,0.9321049496451725,0.3668213026825946,0.5652836469625779,0.0,95.0,96.68070753415425,1.1267415285110474,YES,36.68213026825946,0.0,4.432250881221838,-36.68213026825946,-41.114381149481304,11.080627203054597,-102.78595287370327
2025-06-02,KXHIGHAUS,90,0.9992891840876905,0.7820638099021306,0.21722537418555987,1.0,93.0,93.89113969802857,1.2197078466415405,YES,78.20638099021306,100.0,1.5255533306850857,21.793619009786937,20.268065679101852,3.8138833267127144,50.67016419775463
2025-06-03,KXHIGHAUS,90,0.976553045428575,0.5776606653875792,0.3988923800409958,1.0,93.0,92.28354498545328,1.1490938663482666,YES,57.76606653875792,100.0,2.956375342286946,42.23393346124208,39.277558118955135,7.390938355717364,98.19389529738784
2025-06-03,KXHIGHAUS,95,0.009039467563090937,0.12081571409254377,-0.11177624652945284,0.0,93.0,92.28354498545328,1.1490938663482666,NO,87.91842859074562,100.0,0.8457099986478067,12.08157140925438,11.235861410606573,2.1142749966195167,28.089653526516432
2025-06-04,KXHIGHAUS,85,0.9179328325288938,0.5842302956498268,0.33370253687906704,1.0,92.0,86.64927444458009,1.1854193210601807,YES,58.42302956498268,100.0,2.910387930451213,41.57697043501732,38.66658250456611,7.275969826128033,96.66645626141528
2025-06-05,KXHIGHAUS,90,0.9999820255598298,0.7542996837652821,0.24568234179454773,1.0,95.0,94.69502056439718,1.1362354755401611,YES,75.42996837652821,100.0,1.7199022136430255,24.57003162347179,22.850129409828767,4.299755534107564,57.125323524571925
2025-06-05,KXHIGHAUS,95,0.394191034376142,0.0780525983397886,0.3161384360363534,0.0,95.0,94.69502056439718,1.1362354755401611,YES,7.80525983397886,0.0,6.45363181162148,-7.80525983397886,-14.25889164560034,16.1340795290537,-35.64722911400085
2025-06-06,KXHIGHAUS,90,0.9999999595635477,0.8977472593095355,0.10225270025401223,1.0,96.0,95.9366409778595,1.1065149307250977,YES,89.77472593095355,100.0,0.7157691848332515,10.22527406904645,9.509504884213198,1.7894229620831286,23.773762210532997
2025-06-06,KXHIGHAUS,95,0.8013570381005015,0.33616959085148745,0.46518744724901406,1.0,96.0,95.9366409778595,1.1065149307250977,YES,33.61695908514874,100.0,4.646812864039588,66.38304091485125,61.73622805081166,11.61703216009897,154.34057012702914
2025-06-07,KXHIGHAUS,90,0.9999999959859027,0.890639502421185,0.10936049356471778,1.0,96.0,96.55595585505169,1.1366347074508667,YES,89.0639502421185,100.0,0.7655234830517055,10.936049757881506,10.1705262748298,1.9138087076292638,25.426315687074503
2025-06-07,KXHIGHAUS,95,0.9144870155510437,0.40963415230784733,0.5048528632431963,1.0,96.0,96.55595585505169,1.1366347074508667,YES,40.96341523078473,100.0,4.1325609338450695,59.03658476921527,54.9040238353702,10.331402334612674,137.2600595884255
2025-06-08,KXHIGHAUS,95,0.9921322679563749,0.6000584517342308,0.3920738162221441,1.0,96.0,97.76397692362468,1.1445066928863525,YES,60.005845173423076,100.0,2.799590837860385,39.994154826576924,37.19456398871654,6.998977094650963,92.98640997179135
2025-06-09,KXHIGHAUS,90,0.9999999999999994,0.8963256066210912,0.10367439337890827,1.0,99.0,98.39949054718018,1.0478856563568115,YES,89.63256066210911,100.0,0.7257207536523621,10.367439337890886,9.641718584238523,1.814301884130905,24.104296460596306
2025-06-09,KXHIGHAUS,95,0.9994109763326279,0.5615286514342024,0.4378823248984255,1.0,99.0,98.39949054718018,1.0478856563568115,YES,56.152865143420236,100.0,3.069299439960584,43.847134856579764,40.77783541661918,7.67324859990146,101.94458854154796
2025-06-09,KXHIGHAUS,100,0.06333447591965259,0.1707521701396862,-0.1074176942200336,0.0,99.0,98.39949054718018,1.0478856563568115,NO,82.92478298603139,100.0,1.195265190977803,17.07521701396861,15.879951822990808,2.988162977444507,39.69987955747702
2025-06-10,KXHIGHAUS,90,0.7756471004857375,0.41368680439944994,0.36196029608628755,1.0,92.0,90.8898435751597,1.174595594406128,YES,41.368680439944995,100.0,4.104192369203851,58.631319560055005,54.527127190851154,10.260480923009627,136.3178179771279
2025-06-11,KXHIGHAUS,80,0.9999999998051492,0.8701224902775684,0.12987750952758081,1.0,89.0,87.89478271802267,1.2615307569503784,YES,87.01224902775684,100.0,0.9091425680570214,12.987750972243163,12.078608404186141,2.2728564201425536,30.196521010465354
2025-06-11,KXHIGHAUS,85,0.989123658648886,0.49392461161414436,0.4951990470347416,1.0,89.0,87.89478271802267,1.2615307569503784,YES,49.39246116141444,100.0,3.5425277187009896,50.60753883858556,47.06501111988457,8.856319296752474,117.66252779971144
2025-06-12,KXHIGHAUS,80,0.5113237920413651,0.6552671456885923,-0.1439433536472272,0.0,80.0,80.05369224548339,1.891347885131836,NO,34.473285431140766,100.0,4.586870019820147,65.52671456885923,60.93984454903909,11.467175049550367,152.3496113725977
2025-06-13,KXHIGHAUS,90,0.9998683985612751,0.6080279333418308,0.39184046521944427,1.0,95.0,94.28861786524455,1.1752668619155884,YES,60.80279333418308,100.0,2.743804466607185,39.19720666581692,36.453402199209734,6.8595111665179616,91.13350549802433
2025-06-13,KXHIGHAUS,95,0.2724917899263576,0.06501723371260915,0.20747455621374844,0.0,95.0,94.28861786524455,1.1752668619155884,YES,6.501723371260915,0.0,6.544879364011737,-6.501723371260915,-13.046602735272652,16.362198410029343,-32.61650683818163
2025-06-14,KXHIGHAUS,90,0.9997432646083112,0.5591498814872717,0.44059338312103946,1.0,95.0,94.19670329093934,1.2081611156463623,YES,55.914988148727176,100.0,3.085950829589098,44.085011851272824,40.99906102168373,7.714877073972745,102.49765255420932
2025-06-14,KXHIGHAUS,95,0.25305977361559673,0.13756952262726202,0.11549025098833471,0.0,95.0,94.19670329093934,1.2081611156463623,YES,13.756952262726202,0.0,6.037013341609167,-13.756952262726202,-19.79396560433537,15.092533354022917,-49.48491401083842
2025-06-15,KXHIGHAUS,85,0.9999999999999999,0.8487618579750453,0.15123814202495456,1.0,97.0,96.48333104451497,1.405845046043396,YES,84.87618579750453,100.0,1.0586669941746827,15.123814202495467,14.065147208320784,2.6466674854367067,35.16286802080196
2025-06-15,KXHIGHAUS,90,0.9999980030232378,0.5728470575095073,0.42715094551373056,1.0,97.0,96.48333104451497,1.405845046043396,YES,57.28470575095073,100.0,2.990070597433449,42.71529424904927,39.72522365161582,7.475176493583623,99.31305912903956
2025-06-15,KXHIGHAUS,95,0.8543140970458071,0.25338255684665517,0.600931540199152,1.0,97.0,96.48333104451497,1.405845046043396,YES,25.338255684665516,100.0,5.226322102073414,74.66174431533449,69.43542221326108,13.065805255183536,173.5885555331527
2025-06-16,KXHIGHAUS,90,0.9999972097523777,0.714783345171747,0.2852138645806307,1.0,93.0,95.64629422823589,1.2432142496109009,YES,71.4783345171747,100.0,1.996516583797771,28.5216654828253,26.525148899027528,4.991291459494427,66.31287224756882
2025-06-16,KXHIGHAUS,95,0.6984185438335212,0.17043592279183623,0.5279826210416849,0.0,93.0,95.64629422823589,1.2432142496109009,YES,17.043592279183624,0.0,5.806948540457147,-17.043592279183624,-22.85054081964077,14.517371351142867,-57.126352049101925
2025-06-17,KXHIGHAUS,90,0.9999993736158211,0.8152192287039788,0.18478014491184236,1.0,94.0,95.60711490313213,1.156796932220459,YES,81.52192287039787,100.0,1.293465399072149,18.478077129602127,17.18461173052998,3.2336634976803724,42.96152932632495
2025-06-17,KXHIGHAUS,95,0.7001472600984735,0.2521451917493881,0.4480020683490854,0.0,94.0,95.60711490313213,1.156796932220459,YES,25.21451917493881,0.0,5.234983657754284,-25.21451917493881,-30.449502832693096,13.08745914438571,-76.12375708173273
2025-06-18,KXHIGHAUS,90,0.9999935510118189,0.7629956686983373,0.2369978823134815,1.0,94.0,94.72765876452128,1.083870768547058,YES,76.29956686983374,100.0,1.6590303191116385,23.70043313016626,22.04140281105462,4.147575797779096,55.10350702763655
2025-06-18,KXHIGHAUS,95,0.4008037439963774,0.1939648486626811,0.20683889533369632,0.0,94.0,94.72765876452128,1.083870768547058,YES,19.39648486626811,0.0,5.6422460593612325,-19.39648486626811,-25.038730925629345,14.10561514840308,-62.59682731407336
2025-06-19,KXHIGHAUS,90,0.9999999878897853,0.7961077021790989,0.2038922857106864,1.0,96.0,95.93546824455261,1.06393563747406,YES,79.61077021790989,100.0,1.427246084746308,20.389229782090112,18.961983697343804,3.56811521186577,47.40495924335951
2025-06-19,KXHIGHAUS,95,0.8103678525162883,0.33489301873503174,0.47547483378125655,1.0,96.0,95.93546824455261,1.06393563747406,YES,33.48930187350317,100.0,4.655748868854779,66.51069812649683,61.854949257642055,11.639372172136948,154.63737314410514
2025-06-20,KXHIGHAUS,90,0.999999838522011,0.8326379960173933,0.16736184250461772,1.0,95.0,95.78042435646057,1.1313018798828125,YES,83.26379960173934,100.0,1.1715340278782467,16.736200398260664,15.564666370382417,2.9288350696956167,38.911665925956044
